dataset,tier,variant,type,enroll,verify
cplfw,select,empirical_llr,FalseReject,Fernando_Leon_de_Aranoa_1_0000,Fernando_Leon_de_Aranoa_3_0000
cplfw,select,empirical_llr,FalseReject,Juan_Manuel_Marquez_1_0000,Juan_Manuel_Marquez_3_0000
cplfw,select,empirical_llr,FalseReject,Liza_Minnelli_1_0000,Liza_Minnelli_2_0000
cplfw,select,empirical_llr,FalseReject,Terri_Clark_2_0000,Terri_Clark_3_0000
cplfw,select,empirical_llr,FalseReject,Rick_Carlisle_1_0000,Rick_Carlisle_2_0000
cplfw,select,empirical_llr,FalseReject,Jerry_Lewis_1_0000,Jerry_Lewis_2_0000
cplfw,select,empirical_llr,FalseReject,Lisa_Marie_Presley_1_0000,Lisa_Marie_Presley_2_0000
cplfw,select,empirical_llr,FalseReject,Severino_Antinori_1_0000,Severino_Antinori_3_0000
cplfw,select,empirical_llr,FalseReject,Jane_Leeves_1_0000,Jane_Leeves_3_0000
cplfw,select,empirical_llr,FalseReject,Muhammad_Ali_1_0000,Muhammad_Ali_2_0000
cplfw,select,empirical_llr,FalseReject,Kate_Hudson_1_0000,Kate_Hudson_3_0000
cplfw,select,empirical_llr,FalseReject,Kate_Hudson_1_0000,Kate_Hudson_2_0000
cplfw,select,empirical_llr,FalseReject,Joshua_Gracin_1_0000,Joshua_Gracin_2_0000
cplfw,select,empirical_llr,FalseReject,Marion_Barry_1_0000,Marion_Barry_2_0000
cplfw,select,empirical_llr,FalseReject,Luciano_Bovicelli_2_0000,Luciano_Bovicelli_3_0000
cplfw,select,empirical_llr,FalseReject,Jeff_Bridges_1_0000,Jeff_Bridges_3_0000
cplfw,select,empirical_llr,FalseReject,Ian_Moran_1_0000,Ian_Moran_3_0000
cplfw,select,empirical_llr,FalseReject,Patty_Sheehan_2_0000,Patty_Sheehan_3_0000
cplfw,select,empirical_llr,FalseReject,Luciano_Bovicelli_1_0000,Luciano_Bovicelli_3_0000
cplfw,select,empirical_llr,FalseReject,Bono_1_0000,Bono_2_0000
cplfw,select,empirical_llr,FalseReject,Erin_Runnion_1_0000,Erin_Runnion_2_0000
cplfw,select,empirical_llr,FalseReject,Lenny_Wilkens_1_0000,Lenny_Wilkens_3_0000
cplfw,select,empirical_llr,FalseReject,Keith_Van_Horn_1_0000,Keith_Van_Horn_2_0000
cplfw,select,empirical_llr,FalseReject,Rolandas_Paksas_1_0000,Rolandas_Paksas_3_0000
cplfw,select,empirical_llr,FalseReject,Gil_de_Ferran_1_0000,Gil_de_Ferran_2_0000
cplfw,select,empirical_llr,FalseReject,Liv_Tyler_1_0000,Liv_Tyler_2_0000
cplfw,select,empirical_llr,FalseReject,John_Fox_1_0000,John_Fox_2_0000
cplfw,select,empirical_llr,FalseReject,Isabelle_Huppert_1_0000,Isabelle_Huppert_3_0000
cplfw,select,empirical_llr,FalseReject,Omar_Sharif_1_0000,Omar_Sharif_3_0000
cplfw,select,empirical_llr,FalseReject,Ben_Broussard_1_0000,Ben_Broussard_2_0000
cplfw,select,empirical_llr,FalseReject,Landon_Donovan_1_0000,Landon_Donovan_2_0000
cplfw,select,empirical_llr,FalseReject,Jacques_Villeneuve_1_0000,Jacques_Villeneuve_2_0000
cplfw,select,empirical_llr,FalseReject,Hunter_Kemper_1_0000,Hunter_Kemper_3_0000
cplfw,select,empirical_llr,FalseReject,Angela_Alvarado_Rosa_2_0000,Angela_Alvarado_Rosa_3_0000
cplfw,select,empirical_llr,FalseReject,Uma_Thurman_1_0000,Uma_Thurman_3_0000
cplfw,select,empirical_llr,FalseReject,Liliana_Cavani_1_0000,Liliana_Cavani_2_0000
cplfw,select,empirical_llr,FalseReject,Gil_de_Ferran_2_0000,Gil_de_Ferran_3_0000
cplfw,select,empirical_llr,FalseReject,Peter_Camejo_1_0000,Peter_Camejo_3_0000
cplfw,select,empirical_llr,FalseReject,Gil_de_Ferran_1_0000,Gil_de_Ferran_3_0000
cplfw,select,empirical_llr,FalseReject,Tina_Andrews_2_0000,Tina_Andrews_3_0000
cplfw,select,empirical_llr,FalseReject,Johnny_Benson_1_0000,Johnny_Benson_3_0000
cplfw,select,empirical_llr,FalseReject,Jim_Paxson_1_0000,Jim_Paxson_3_0000
cplfw,select,empirical_llr,FalseReject,Diego_Armando_Maradona_2_0000,Diego_Armando_Maradona_3_0000
cplfw,select,empirical_llr,FalseReject,Carlton_Dotson_1_0000,Carlton_Dotson_2_0000
cplfw,select,empirical_llr,FalseReject,Jose_Carlo_Fernandez_1_0000,Jose_Carlo_Fernandez_2_0000
cplfw,select,empirical_llr,FalseReject,Steve_Park_1_0000,Steve_Park_2_0000
cplfw,select,empirical_llr,FalseReject,Tina_Andrews_1_0000,Tina_Andrews_3_0000
cplfw,select,empirical_llr,FalseReject,Pedro_Martinez_1_0000,Pedro_Martinez_3_0000
cplfw,select,empirical_llr,FalseReject,Boris_Henry_1_0000,Boris_Henry_3_0000
cplfw,select,empirical_llr,FalseReject,Bill_Paxton_2_0000,Bill_Paxton_3_0000
cplfw,select,empirical_llr,FalseReject,Juan_Roman_Riquelme_1_0000,Juan_Roman_Riquelme_2_0000
cplfw,select,empirical_llr,FalseReject,Pedro_Almodovar_1_0000,Pedro_Almodovar_3_0000
cplfw,select,empirical_llr,FalseReject,Gerard_Depardieu_1_0000,Gerard_Depardieu_2_0000
cplfw,select,empirical_llr,FalseReject,Peter_Arnett_1_0000,Peter_Arnett_2_0000
cplfw,select,empirical_llr,FalseReject,Boris_Henry_2_0000,Boris_Henry_3_0000
cplfw,select,empirical_llr,FalseReject,Chris_Cornell_1_0000,Chris_Cornell_3_0000
cplfw,select,empirical_llr,FalseReject,Christoph_Daum_2_0000,Christoph_Daum_3_0000
cplfw,select,empirical_llr,FalseReject,Leszek_Miller_2_0000,Leszek_Miller_3_0000
cplfw,select,empirical_llr,FalseReject,Winona_Ryder_2_0000,Winona_Ryder_3_0000
cplfw,select,empirical_llr,FalseReject,Ellen_DeGeneres_1_0000,Ellen_DeGeneres_3_0000
cplfw,select,empirical_llr,FalseReject,Inocencio_Arias_1_0000,Inocencio_Arias_3_0000
cplfw,select,empirical_llr,FalseReject,Steve_Zahn_2_0000,Steve_Zahn_3_0000
cplfw,select,empirical_llr,FalseReject,Wally_Szczerbiak_2_0000,Wally_Szczerbiak_3_0000
cplfw,select,empirical_llr,FalseReject,Winona_Ryder_1_0000,Winona_Ryder_3_0000
cplfw,select,empirical_llr,FalseReject,Pedro_Martinez_1_0000,Pedro_Martinez_2_0000
cplfw,select,empirical_llr,FalseReject,Ali_Bin_Hussein_1_0000,Ali_Bin_Hussein_3_0000
cplfw,select,empirical_llr,FalseReject,Alan_Zemaitis_2_0000,Alan_Zemaitis_3_0000
cplfw,select,empirical_llr,FalseReject,Kristin_Scott_1_0000,Kristin_Scott_2_0000
cplfw,select,empirical_llr,FalseReject,Billy_Beane_1_0000,Billy_Beane_2_0000
cplfw,select,empirical_llr,FalseReject,Marissa_Jaret_Winokur_1_0000,Marissa_Jaret_Winokur_2_0000
cplfw,select,empirical_llr,FalseReject,Luis_Gonzalez_1_0000,Luis_Gonzalez_3_0000
cplfw,select,empirical_llr,FalseReject,Rupert_Murdoch_1_0000,Rupert_Murdoch_3_0000
cplfw,select,empirical_llr,FalseReject,Matt_Anderson_1_0000,Matt_Anderson_2_0000
cplfw,select,empirical_llr,FalseReject,Fayssal_Mekdad_1_0000,Fayssal_Mekdad_3_0000
cplfw,select,empirical_llr,FalseReject,Bill_Curry_2_0000,Bill_Curry_3_0000
cplfw,select,empirical_llr,FalseReject,Pedro_Pauleta_2_0000,Pedro_Pauleta_3_0000
cplfw,select,empirical_llr,FalseReject,Jan_Peter_Balkenende_1_0000,Jan_Peter_Balkenende_2_0000
cplfw,select,empirical_llr,FalseReject,Kyra_Sedgwick_1_0000,Kyra_Sedgwick_2_0000
cplfw,select,empirical_llr,FalseReject,Patti_Labelle_1_0000,Patti_Labelle_2_0000
cplfw,select,empirical_llr,FalseReject,Martha_Sahagun_de_Fox_2_0000,Martha_Sahagun_de_Fox_3_0000
cplfw,select,empirical_llr,FalseReject,Eduard_Shevardnadze_1_0000,Eduard_Shevardnadze_2_0000
cplfw,select,empirical_llr,FalseReject,Roger_Machado_1_0000,Roger_Machado_3_0000
cplfw,select,empirical_llr,FalseReject,Anthony_LaPaglia_2_0000,Anthony_LaPaglia_3_0000
cplfw,select,empirical_llr,FalseReject,Marta_Dominguz_2_0000,Marta_Dominguz_3_0000
cplfw,select,empirical_llr,FalseReject,George_Gregan_1_0000,George_Gregan_3_0000
cplfw,select,empirical_llr,FalseReject,Sam_Torrance_1_0000,Sam_Torrance_3_0000
cplfw,select,empirical_llr,FalseReject,George_Gregan_2_0000,George_Gregan_3_0000
cplfw,select,empirical_llr,FalseReject,Charlotte_Church_2_0000,Charlotte_Church_3_0000
cplfw,select,empirical_llr,FalseReject,Steve_Fehr_2_0000,Steve_Fehr_3_0000
cplfw,select,empirical_llr,FalseReject,Liu_Ye_1_0000,Liu_Ye_2_0000
cplfw,select,empirical_llr,FalseReject,Vanessa_Williams_1_0000,Vanessa_Williams_3_0000
cplfw,select,empirical_llr,FalseReject,Eduard_Shevardnadze_2_0000,Eduard_Shevardnadze_3_0000
cplfw,select,empirical_llr,FalseReject,Elsa_Zylberstein_1_0000,Elsa_Zylberstein_3_0000
cplfw,select,empirical_llr,FalseReject,Britney_Spears_2_0000,Britney_Spears_3_0000
cplfw,select,empirical_llr,FalseReject,Toby_Keith_2_0000,Toby_Keith_3_0000
cplfw,select,empirical_llr,FalseReject,Alan_Mulally_1_0000,Alan_Mulally_2_0000
cplfw,select,empirical_llr,FalseReject,Atal_Bihari_Vajpayee_1_0000,Atal_Bihari_Vajpayee_3_0000
cplfw,select,empirical_llr,FalseReject,Liu_Ye_1_0000,Liu_Ye_3_0000
cplfw,select,empirical_llr,FalseReject,Yana_Klochkova_1_0000,Yana_Klochkova_3_0000
cplfw,select,empirical_llr,FalseReject,Kellie_Coffey_2_0000,Kellie_Coffey_3_0000
cplfw,select,empirical_llr,FalseReject,Bill_Herrion_2_0000,Bill_Herrion_3_0000
cplfw,select,empirical_llr,FalseReject,Ed_Book_1_0000,Ed_Book_2_0000
cplfw,select,empirical_llr,FalseReject,Elisha_Cuthbert_1_0000,Elisha_Cuthbert_3_0000
cplfw,select,empirical_llr,FalseReject,Julio_Iglesias_Jr_1_0000,Julio_Iglesias_Jr_2_0000
cplfw,select,empirical_llr,FalseReject,Danny_Glover_1_0000,Danny_Glover_3_0000
cplfw,select,empirical_llr,FalseReject,Takeshi_Kitano_1_0000,Takeshi_Kitano_2_0000
cplfw,select,empirical_llr,FalseReject,Claudia_Cardinale_1_0000,Claudia_Cardinale_2_0000
cplfw,select,empirical_llr,FalseReject,Nikki_Cascone_1_0000,Nikki_Cascone_3_0000
cplfw,select,empirical_llr,FalseReject,Kurt_Russell_1_0000,Kurt_Russell_2_0000
cplfw,select,empirical_llr,FalseReject,Nikki_Cascone_1_0000,Nikki_Cascone_2_0000
cplfw,select,empirical_llr,FalseReject,Nikki_Reed_2_0000,Nikki_Reed_3_0000
cplfw,select,empirical_llr,FalseReject,Felix_Trinidad_2_0000,Felix_Trinidad_3_0000
cplfw,select,empirical_llr,FalseReject,Fernando_Valenzuela_2_0000,Fernando_Valenzuela_3_0000
cplfw,select,empirical_llr,FalseReject,Bartosz_Kizierowski_1_0000,Bartosz_Kizierowski_3_0000
cplfw,select,empirical_llr,FalseReject,Nona_Gaye_2_0000,Nona_Gaye_3_0000
cplfw,select,empirical_llr,FalseReject,John_Kerry_1_0000,John_Kerry_2_0000
cplfw,select,empirical_llr,FalseReject,Felix_Trinidad_1_0000,Felix_Trinidad_3_0000
cplfw,select,empirical_llr,FalseReject,Saparmurat_Niyazov_2_0000,Saparmurat_Niyazov_3_0000
cplfw,select,empirical_llr,FalseReject,Shane_Mosley_1_0000,Shane_Mosley_2_0000
cplfw,select,empirical_llr,FalseReject,Sebastian_Porto_1_0000,Sebastian_Porto_3_0000
cplfw,select,empirical_llr,FalseReject,Kelly_Osbourne_1_0000,Kelly_Osbourne_3_0000
cplfw,select,empirical_llr,FalseReject,Bill_Richardson_1_0000,Bill_Richardson_3_0000
cplfw,select,empirical_llr,FalseReject,Jean_Charest_1_0000,Jean_Charest_2_0000
cplfw,select,empirical_llr,FalseReject,Blythe_Danner_2_0000,Blythe_Danner_3_0000
cplfw,select,empirical_llr,FalseReject,Sarah_Michelle_Gellar_1_0000,Sarah_Michelle_Gellar_3_0000
cplfw,select,empirical_llr,FalseReject,Danny_Glover_2_0000,Danny_Glover_3_0000
cplfw,select,empirical_llr,FalseReject,Mikhail_Khodorkovsky_1_0000,Mikhail_Khodorkovsky_3_0000
cplfw,select,empirical_llr,FalseReject,Junichi_Inamoto_1_0000,Junichi_Inamoto_2_0000
cplfw,select,empirical_llr,FalseReject,Natalie_Cole_2_0000,Natalie_Cole_3_0000
cplfw,select,empirical_llr,FalseReject,George_Allen_1_0000,George_Allen_2_0000
cplfw,select,empirical_llr,FalseReject,Chistian_Stahl_2_0000,Chistian_Stahl_3_0000
cplfw,select,empirical_llr,FalseReject,Vicente_Fernandez_1_0000,Vicente_Fernandez_3_0000
cplfw,select,empirical_llr,FalseReject,Laila_Ali_1_0000,Laila_Ali_2_0000
cplfw,select,empirical_llr,FalseReject,Alexa_Vega_1_0000,Alexa_Vega_2_0000
cplfw,select,empirical_llr,FalseReject,George_Harrison_1_0000,George_Harrison_3_0000
cplfw,select,empirical_llr,FalseReject,Alicia_Witt_1_0000,Alicia_Witt_2_0000
cplfw,select,empirical_llr,FalseReject,Tara_VanDerveer_1_0000,Tara_VanDerveer_2_0000
cplfw,select,empirical_llr,FalseReject,Alicia_Witt_2_0000,Alicia_Witt_3_0000
cplfw,select,empirical_llr,FalseReject,John_Allen_Muhammad_1_0000,John_Allen_Muhammad_3_0000
cplfw,select,empirical_llr,FalseReject,Gary_Doer_2_0000,Gary_Doer_3_0000
cplfw,select,empirical_llr,FalseReject,Mark_Swartz_1_0000,Mark_Swartz_2_0000
cplfw,select,empirical_llr,FalseReject,Chistian_Stahl_1_0000,Chistian_Stahl_3_0000
cplfw,select,empirical_llr,FalseReject,Patrick_Roy_2_0000,Patrick_Roy_3_0000
cplfw,select,empirical_llr,FalseReject,Mark_Swartz_2_0000,Mark_Swartz_3_0000
cplfw,select,empirical_llr,FalseReject,Norman_Mineta_1_0000,Norman_Mineta_3_0000
cplfw,select,empirical_llr,FalseReject,Michel_Duclos_1_0000,Michel_Duclos_3_0000
cplfw,select,empirical_llr,FalseReject,Natalie_Cole_1_0000,Natalie_Cole_3_0000
cplfw,select,empirical_llr,FalseReject,Kathleen_Kennedy_Townsend_1_0000,Kathleen_Kennedy_Townsend_3_0000
cplfw,select,empirical_llr,FalseReject,Ricky_Martin_1_0000,Ricky_Martin_2_0000
cplfw,select,empirical_llr,FalseReject,Javier_Weber_1_0000,Javier_Weber_3_0000
cplfw,select,empirical_llr,FalseReject,Al_Davis_2_0000,Al_Davis_3_0000
cplfw,select,empirical_llr,FalseReject,Dominique_Perben_1_0000,Dominique_Perben_2_0000
cplfw,select,empirical_llr,FalseReject,Chistian_Stahl_1_0000,Chistian_Stahl_2_0000
cplfw,select,empirical_llr,FalseReject,Vince_Gill_1_0000,Vince_Gill_3_0000
cplfw,select,empirical_llr,FalseReject,Marcus_Allen_2_0000,Marcus_Allen_3_0000
cplfw,select,empirical_llr,FalseReject,Tony_Shalhoub_2_0000,Tony_Shalhoub_3_0000
cplfw,select,empirical_llr,FalseReject,Columba_Bush_1_0000,Columba_Bush_3_0000
cplfw,select,empirical_llr,FalseReject,Benjamin_Franklin_1_0000,Benjamin_Franklin_2_0000
cplfw,select,empirical_llr,FalseReject,Romain_Duris_2_0000,Romain_Duris_3_0000
cplfw,select,empirical_llr,FalseReject,Ralf_Schumacher_1_0000,Ralf_Schumacher_3_0000
cplfw,select,empirical_llr,FalseReject,Cesar_Gaviria_2_0000,Cesar_Gaviria_3_0000
cplfw,select,empirical_llr,FalseReject,Gustavo_Kuerten_1_0000,Gustavo_Kuerten_2_0000
cplfw,select,empirical_llr,FalseReject,Sanja_Papic_1_0000,Sanja_Papic_2_0000
cplfw,select,empirical_llr,FalseReject,Luc_Montagnier_1_0000,Luc_Montagnier_2_0000
cplfw,select,empirical_llr,FalseReject,Cecilia_Chang_1_0000,Cecilia_Chang_2_0000
cplfw,select,empirical_llr,FalseReject,Gordon_Campbell_2_0000,Gordon_Campbell_3_0000
cplfw,select,empirical_llr,FalseReject,Iva_Majoli_1_0000,Iva_Majoli_3_0000
cplfw,select,empirical_llr,FalseReject,Dan_Kellner_1_0000,Dan_Kellner_3_0000
cplfw,select,empirical_llr,FalseReject,Peter_Lundgren_2_0000,Peter_Lundgren_3_0000
cplfw,select,empirical_llr,FalseReject,Jada_Pinkett_Smith_1_0000,Jada_Pinkett_Smith_2_0000
cplfw,select,empirical_llr,FalseReject,David_Spade_1_0000,David_Spade_3_0000
cplfw,select,empirical_llr,FalseReject,Peter_Lundgren_1_0000,Peter_Lundgren_2_0000
cplfw,select,empirical_llr,FalseReject,Patsy_Kensit_2_0000,Patsy_Kensit_3_0000
cplfw,select,empirical_llr,FalseReject,David_Spade_2_0000,David_Spade_3_0000
cplfw,select,empirical_llr,FalseReject,David_Suazo_1_0000,David_Suazo_3_0000
cplfw,select,empirical_llr,FalseReject,Mona_Rishmawi_2_0000,Mona_Rishmawi_3_0000
cplfw,select,empirical_llr,FalseReject,Jim_Thome_1_0000,Jim_Thome_3_0000
cplfw,select,empirical_llr,FalseReject,Laura_Pausini_1_0000,Laura_Pausini_3_0000
cplfw,select,empirical_llr,FalseReject,Sid_Caesar_1_0000,Sid_Caesar_3_0000
cplfw,select,empirical_llr,FalseReject,Jim_Tressel_2_0000,Jim_Tressel_3_0000
cplfw,select,empirical_llr,FalseReject,Lynn_Redgrave_2_0000,Lynn_Redgrave_3_0000
cplfw,select,empirical_llr,FalseAccept,Serena_Williams_1_0000,Venus_Williams_1_0000
